customer_id,company_name,plan,mrr,start_date,status,tenure_months,seats,industry,avg_dau,login_days_30,features_used,support_tickets
cust_2337,Company_2337,starter,299,2023-03-06,active,22,1,SaaS,6.0,25,2,0
cust_2338,Company_2338,starter,299,2023-09-30,active,5,4,Finance,1.8,27,6,2
cust_2339,Company_2339,starter,299,2023-08-07,active,2,5,Finance,8.4,25,2,4
cust_2340,Company_2340,pro,1999,2023-01-22,active,10,2,Finance,2.5,14,4,3
cust_2341,Company_2341,starter,299,2023-06-25,active,23,5,Healthcare,2.5,24,7,1
cust_2342,Company_2342,enterprise,4999,2023-02-10,active,7,33,Other,4.3,7,4,2
cust_2343,Company_2343,starter,299,2023-11-13,active,2,3,Other,3.6,27,7,0
cust_2344,Company_2344,starter,299,2023-05-30,active,15,1,Finance,8.7,26,7,1
cust_2345,Company_2345,growth,799,2023-10-18,active,6,1,SaaS,4.1,7,7,5
cust_2346,Company_2346,growth,799,2023-12-04,active,5,2,Healthcare,5.1,14,1,1
cust_2347,Company_2347,growth,799,2023-08-04,active,21,1,Finance,9.2,9,3,4
cust_2348,Company_2348,starter,299,2023-05-11,churned,9,4,SaaS,0.8,3,8,2
cust_2349,Company_2349,growth,799,2023-04-15,active,11,3,Healthcare,8.4,1,6,0
cust_2350,Company_2350,starter,299,2023-12-09,active,18,2,Healthcare,9.8,0,5,1
cust_2351,Company_2351,growth,799,2023-04-17,active,14,5,SaaS,3.0,8,5,3
cust_2352,Company_2352,starter,299,2023-10-24,active,8,2,SaaS,6.0,18,1,3
cust_2353,Company_2353,growth,799,2023-05-14,active,23,5,SaaS,5.9,5,5,4
cust_2354,Company_2354,growth,799,2023-05-19,active,11,3,SaaS,8.6,7,6,4
cust_2355,Company_2355,pro,1999,2023-08-21,active,5,1,Healthcare,3.0,6,1,5
cust_2356,Company_2356,enterprise,4999,2023-10-11,active,18,7,Healthcare,8.5,26,5,5
cust_2357,Company_2357,pro,1999,2023-01-18,active,7,2,Other,5.3,16,2,4
cust_2358,Company_2358,growth,799,2023-10-08,active,16,3,Other,2.6,7,4,3
cust_2359,Company_2359,starter,299,2023-09-01,churned,15,3,SaaS,2.7,0,1,4
cust_2360,Company_2360,enterprise,4999,2023-06-28,active,7,41,Healthcare,9.7,5,3,3
cust_2361,Company_2361,starter,299,2023-05-16,active,6,3,SaaS,6.7,5,4,0
cust_2362,Company_2362,growth,799,2023-12-01,active,12,2,SaaS,3.1,8,2,0
cust_2363,Company_2363,starter,299,2023-12-20,active,16,3,SaaS,5.9,5,5,2
cust_2364,Company_2364,enterprise,4999,2023-05-03,active,18,4,Other,5.1,19,5,0
cust_2365,Company_2365,enterprise,4999,2023-03-15,active,5,35,Healthcare,0.8,23,8,1
cust_2366,Company_2366,pro,1999,2023-05-11,active,19,2,Ecommerce,4.0,15,5,1
cust_2367,Company_2367,starter,299,2023-01-08,active,9,2,Ecommerce,4.5,3,1,0
cust_2368,Company_2368,starter,299,2023-07-15,active,17,4,Ecommerce,1.0,0,3,4
cust_2369,Company_2369,starter,299,2023-12-22,active,21,2,SaaS,0.8,10,4,3
cust_2370,Company_2370,pro,1999,2023-08-01,active,24,5,Finance,2.4,30,1,0
cust_2371,Company_2371,starter,299,2023-09-01,active,20,1,SaaS,5.2,4,6,4
cust_2372,Company_2372,enterprise,4999,2023-01-14,active,15,30,SaaS,2.3,24,1,5
cust_2373,Company_2373,growth,799,2023-03-24,active,3,5,Healthcare,5.9,23,8,0
cust_2374,Company_2374,growth,799,2023-09-11,active,5,1,Finance,3.5,29,5,5
cust_2375,Company_2375,growth,799,2023-02-27,active,16,2,Other,8.2,30,2,3
cust_2376,Company_2376,pro,1999,2023-08-21,active,9,4,SaaS,9.8,4,4,2
cust_2377,Company_2377,starter,299,2023-03-09,active,6,1,Healthcare,0.6,10,3,1
cust_2378,Company_2378,enterprise,4999,2023-05-19,active,3,47,SaaS,6.0,9,8,3
cust_2379,Company_2379,pro,1999,2023-07-12,churned,20,2,Healthcare,6.6,11,6,0
cust_2380,Company_2380,starter,299,2023-03-08,active,16,4,Other,8.3,23,1,5
cust_2381,Company_2381,starter,299,2023-06-26,active,23,5,Finance,1.6,1,3,0
cust_2382,Company_2382,starter,299,2023-12-08,active,4,5,Other,9.3,2,3,3
cust_2383,Company_2383,growth,799,2023-07-27,active,23,5,Other,8.9,8,8,4
cust_2384,Company_2384,growth,799,2023-09-21,active,22,2,Healthcare,4.1,1,1,4
cust_2385,Company_2385,growth,799,2023-06-09,active,15,5,Ecommerce,4.7,21,2,4
cust_2386,Company_2386,starter,299,2023-01-17,active,16,5,Ecommerce,1.3,9,1,0
cust_2387,Company_2387,growth,799,2023-09-28,active,7,2,Ecommerce,8.0,7,5,4
cust_2388,Company_2388,starter,299,2023-08-12,active,9,1,Other,2.0,7,7,2
cust_2389,Company_2389,starter,299,2023-04-06,active,5,1,Ecommerce,1.1,5,4,5
cust_2390,Company_2390,pro,1999,2023-12-18,active,24,1,Finance,9.1,0,4,1
cust_2391,Company_2391,starter,299,2023-01-11,active,1,4,Ecommerce,8.0,23,7,3
cust_2392,Company_2392,starter,299,2023-02-26,churned,20,5,Other,5.9,24,2,0
cust_2393,Company_2393,starter,299,2023-07-27,churned,1,1,Healthcare,5.9,23,3,1
cust_2394,Company_2394,starter,299,2023-09-11,active,7,5,Other,9.5,18,8,5
cust_2395,Company_2395,pro,1999,2023-01-23,churned,13,3,Finance,5.7,26,2,4
cust_2396,Company_2396,growth,799,2023-05-13,active,13,1,SaaS,9.3,26,5,5
cust_2397,Company_2397,starter,299,2023-08-11,active,4,2,Healthcare,1.3,3,2,2
cust_2398,Company_2398,starter,299,2023-11-06,active,18,3,Finance,5.3,24,5,1
cust_2399,Company_2399,enterprise,4999,2023-04-07,active,21,43,SaaS,1.1,6,6,1
cust_2400,Company_2400,starter,299,2023-07-30,active,1,4,Other,6.3,8,5,4
cust_2401,Company_2401,pro,1999,2023-05-20,active,13,2,SaaS,1.4,17,3,2
cust_2402,Company_2402,pro,1999,2023-01-09,active,5,5,SaaS,7.0,4,3,5
cust_2403,Company_2403,starter,299,2023-08-17,active,20,3,SaaS,1.9,28,7,1
cust_2404,Company_2404,starter,299,2023-06-27,active,17,4,Finance,7.0,28,3,3
cust_2405,Company_2405,starter,299,2023-07-03,active,21,4,Finance,2.0,29,4,2
cust_2406,Company_2406,enterprise,4999,2023-01-09,active,1,11,Other,1.4,24,3,4
cust_2407,Company_2407,pro,1999,2023-02-24,active,18,4,SaaS,6.5,25,6,2
cust_2408,Company_2408,growth,799,2023-05-27,active,22,4,SaaS,8.9,1,8,4
cust_2409,Company_2409,starter,299,2023-01-29,active,9,1,SaaS,1.3,17,4,4
cust_2410,Company_2410,starter,299,2023-02-14,churned,1,2,Ecommerce,9.8,4,7,0
cust_2411,Company_2411,starter,299,2023-03-06,active,1,3,Other,7.3,0,8,5
cust_2412,Company_2412,growth,799,2023-06-16,active,8,3,Finance,4.1,1,5,5
cust_2413,Company_2413,starter,299,2023-03-15,active,15,2,Finance,4.1,30,1,0
cust_2414,Company_2414,growth,799,2023-06-20,churned,8,4,Ecommerce,9.7,9,8,1
cust_2415,Company_2415,starter,299,2023-06-29,active,18,1,Healthcare,10.0,17,3,1
cust_2416,Company_2416,enterprise,4999,2023-02-21,active,24,30,Ecommerce,4.2,0,7,3
cust_2417,Company_2417,pro,1999,2023-07-18,active,12,4,Ecommerce,8.6,8,2,4
cust_2418,Company_2418,pro,1999,2023-07-29,active,18,3,Other,3.3,14,2,5
cust_2419,Company_2419,starter,299,2023-01-31,active,21,1,SaaS,4.4,29,2,4
cust_2420,Company_2420,starter,299,2023-10-17,active,16,2,Ecommerce,2.7,27,5,1
cust_2421,Company_2421,starter,299,2023-06-07,active,24,4,Other,1.9,3,3,0
cust_2422,Company_2422,starter,299,2023-11-23,active,14,5,Finance,2.1,8,3,0
cust_2423,Company_2423,enterprise,4999,2023-12-04,active,23,19,SaaS,7.8,3,8,1
cust_2424,Company_2424,growth,799,2023-02-11,active,17,2,SaaS,8.6,13,4,2
cust_2425,Company_2425,starter,299,2023-12-13,active,19,5,Other,8.2,23,2,4
cust_2426,Company_2426,growth,799,2023-10-28,active,14,4,Healthcare,3.0,24,1,2
cust_2427,Company_2427,pro,1999,2023-02-21,active,2,2,Finance,3.5,21,5,0
cust_2428,Company_2428,pro,1999,2023-04-06,active,8,1,Healthcare,1.0,19,7,0
cust_2429,Company_2429,pro,1999,2023-05-03,active,16,5,Healthcare,1.0,1,4,1
cust_2430,Company_2430,starter,299,2023-12-24,churned,7,4,Other,8.4,19,1,0
cust_2431,Company_2431,starter,299,2023-05-22,active,2,2,Finance,9.2,15,2,1
cust_2432,Company_2432,starter,299,2023-12-20,active,16,5,Healthcare,7.7,17,7,0
cust_2433,Company_2433,pro,1999,2023-02-23,active,21,2,Finance,7.0,19,1,5
cust_2434,Company_2434,growth,799,2023-02-20,active,19,4,Other,3.6,11,1,5
cust_2435,Company_2435,starter,299,2023-04-16,active,15,3,Other,2.1,3,1,3
cust_2436,Company_2436,enterprise,4999,2023-10-13,active,17,29,Other,7.6,15,3,3
cust_2437,Company_2437,growth,799,2023-01-29,active,23,1,Healthcare,1.5,0,2,4
cust_2438,Company_2438,growth,799,2023-03-21,active,5,5,Other,6.5,12,5,3
cust_2439,Company_2439,growth,799,2023-03-03,active,18,3,Ecommerce,0.9,28,7,4
cust_2440,Company_2440,pro,1999,2023-01-04,active,6,5,SaaS,6.9,22,6,2
cust_2441,Company_2441,growth,799,2023-09-14,churned,2,3,Finance,2.3,24,3,1
cust_2442,Company_2442,pro,1999,2023-04-06,active,6,1,Healthcare,6.1,25,7,4
cust_2443,Company_2443,growth,799,2023-07-15,active,18,4,Finance,4.3,15,1,3
cust_2444,Company_2444,pro,1999,2023-12-16,active,22,4,Other,7.1,7,6,5
cust_2445,Company_2445,pro,1999,2023-03-14,active,3,1,Healthcare,9.0,26,3,3
cust_2446,Company_2446,starter,299,2023-09-03,active,1,3,SaaS,9.8,30,5,1
cust_2447,Company_2447,starter,299,2023-04-19,active,23,1,Other,5.6,7,3,2
cust_2448,Company_2448,growth,799,2023-05-30,churned,17,1,SaaS,3.4,3,7,4
cust_2449,Company_2449,pro,1999,2023-02-08,active,1,2,SaaS,1.9,11,2,3
cust_2450,Company_2450,growth,799,2023-07-06,active,23,4,Finance,4.3,25,4,1
cust_2451,Company_2451,growth,799,2023-11-11,active,11,5,SaaS,1.4,10,1,0
cust_2452,Company_2452,pro,1999,2023-05-22,active,16,2,Healthcare,5.3,25,7,0
cust_2453,Company_2453,starter,299,2023-05-07,active,18,1,Ecommerce,5.7,2,8,3
cust_2454,Company_2454,starter,299,2023-02-20,active,5,3,Other,5.2,3,6,2
cust_2455,Company_2455,starter,299,2023-07-12,churned,21,5,Healthcare,2.0,23,7,0
cust_2456,Company_2456,starter,299,2023-05-30,active,14,3,Finance,4.5,14,8,1
cust_2457,Company_2457,starter,299,2023-02-03,churned,15,4,Ecommerce,1.1,16,8,0
cust_2458,Company_2458,starter,299,2023-05-15,active,21,2,Healthcare,6.8,1,4,0
cust_2459,Company_2459,growth,799,2023-06-07,active,8,2,Healthcare,3.3,2,5,4
cust_2460,Company_2460,pro,1999,2023-12-28,active,15,4,SaaS,2.0,5,6,2
cust_2461,Company_2461,pro,1999,2023-07-21,active,22,2,Healthcare,2.3,16,5,0
cust_2462,Company_2462,growth,799,2023-08-08,active,9,4,Healthcare,7.0,4,8,0
cust_2463,Company_2463,pro,1999,2023-12-28,active,7,2,Other,9.7,12,8,3
cust_2464,Company_2464,growth,799,2023-07-03,active,20,5,Healthcare,7.4,26,8,4
cust_2465,Company_2465,starter,299,2023-12-10,churned,23,3,Other,9.2,16,7,4
cust_2466,Company_2466,growth,799,2023-04-01,active,2,3,Ecommerce,3.0,11,1,5
cust_2467,Company_2467,growth,799,2023-11-06,active,5,5,Healthcare,7.6,30,6,4
cust_2468,Company_2468,pro,1999,2023-08-08,active,9,3,Ecommerce,7.0,23,6,3
cust_2469,Company_2469,growth,799,2023-08-31,active,17,4,Healthcare,7.3,11,5,1
cust_2470,Company_2470,growth,799,2023-02-09,active,19,1,Ecommerce,8.4,16,5,1
cust_2471,Company_2471,pro,1999,2023-09-02,active,7,2,Healthcare,7.4,5,1,5
cust_2472,Company_2472,starter,299,2023-11-26,active,5,1,SaaS,8.4,26,6,5
cust_2473,Company_2473,pro,1999,2023-08-07,active,20,4,SaaS,4.5,1,5,1
cust_2474,Company_2474,growth,799,2023-10-06,active,12,3,Other,4.3,17,4,0
cust_2475,Company_2475,starter,299,2023-02-23,active,14,1,Ecommerce,6.1,25,3,1
cust_2476,Company_2476,starter,299,2023-04-03,active,24,5,Other,0.6,28,5,1
cust_2477,Company_2477,growth,799,2023-05-18,active,16,1,Healthcare,5.7,27,2,3
cust_2478,Company_2478,growth,799,2023-01-10,active,7,1,Healthcare,9.3,14,1,2
cust_2479,Company_2479,growth,799,2023-01-17,active,10,2,Ecommerce,4.4,14,3,2
cust_2480,Company_2480,enterprise,4999,2023-07-12,active,19,8,Healthcare,2.0,8,8,3
cust_2481,Company_2481,enterprise,4999,2023-10-12,active,1,37,SaaS,7.5,24,6,2
cust_2482,Company_2482,starter,299,2023-06-29,active,20,5,Finance,1.5,19,4,5
cust_2483,Company_2483,growth,799,2023-03-07,active,15,4,Ecommerce,5.6,2,3,4
cust_2484,Company_2484,starter,299,2023-07-18,active,8,1,Finance,9.8,18,7,0
cust_2485,Company_2485,starter,299,2023-08-09,active,23,4,Finance,8.3,14,3,4
cust_2486,Company_2486,growth,799,2023-07-02,active,7,3,Other,7.6,18,6,0
cust_2487,Company_2487,growth,799,2023-01-01,active,17,4,Finance,8.3,13,8,2
cust_2488,Company_2488,pro,1999,2023-01-12,churned,6,1,SaaS,5.9,26,3,4
cust_2489,Company_2489,starter,299,2023-04-06,active,3,3,Ecommerce,6.4,8,5,4
cust_2490,Company_2490,growth,799,2023-01-18,active,19,2,Finance,9.6,7,4,1
cust_2491,Company_2491,starter,299,2023-03-27,active,8,1,Ecommerce,8.2,28,6,2
cust_2492,Company_2492,pro,1999,2023-01-31,active,4,2,Finance,3.2,25,1,1
cust_2493,Company_2493,pro,1999,2023-10-25,active,17,5,Finance,7.1,6,4,1
cust_2494,Company_2494,starter,299,2023-03-25,active,10,4,Ecommerce,6.1,4,1,4
cust_2495,Company_2495,starter,299,2023-10-16,active,24,2,SaaS,1.7,30,5,2
cust_2496,Company_2496,starter,299,2023-10-24,active,2,3,Other,4.2,29,3,0
cust_2497,Company_2497,starter,299,2023-05-05,active,16,1,Healthcare,4.9,18,6,2
cust_2498,Company_2498,starter,299,2023-01-08,active,13,3,SaaS,5.9,28,8,2
cust_2499,Company_2499,growth,799,2023-02-20,active,19,4,Healthcare,1.2,7,2,3
cust_2500,Company_2500,starter,299,2023-07-25,active,5,3,Healthcare,3.5,21,7,2
cust_2501,Company_2501,starter,299,2023-03-14,churned,23,5,Healthcare,1.6,25,4,0
cust_2502,Company_2502,starter,299,2023-10-31,active,6,5,Finance,3.5,4,5,0
cust_2503,Company_2503,starter,299,2023-12-28,churned,4,2,Finance,3.9,10,2,2
cust_2504,Company_2504,starter,299,2023-03-13,active,4,1,Finance,2.8,26,1,4
cust_2505,Company_2505,pro,1999,2023-09-06,active,19,2,Finance,4.9,4,6,5
cust_2506,Company_2506,pro,1999,2023-03-09,active,5,5,Other,2.7,26,5,5
cust_2507,Company_2507,pro,1999,2023-06-14,active,23,1,Other,2.2,29,1,2
cust_2508,Company_2508,pro,1999,2023-09-05,churned,16,4,Healthcare,8.4,6,4,1
cust_2509,Company_2509,pro,1999,2023-10-29,active,19,4,Finance,1.4,27,1,1
cust_2510,Company_2510,starter,299,2023-10-05,active,22,4,Finance,1.0,16,6,5
cust_2511,Company_2511,growth,799,2023-07-03,active,24,2,Other,2.1,24,6,5
cust_2512,Company_2512,growth,799,2023-09-02,active,5,2,SaaS,7.5,8,7,3
cust_2513,Company_2513,starter,299,2023-10-27,active,6,2,Finance,7.5,2,7,1
cust_2514,Company_2514,growth,799,2023-03-30,active,6,1,SaaS,5.6,11,7,1
cust_2515,Company_2515,pro,1999,2023-06-03,active,15,4,Ecommerce,6.1,8,3,5
cust_2516,Company_2516,starter,299,2023-03-28,active,6,3,SaaS,3.2,18,3,4
cust_2517,Company_2517,starter,299,2023-01-07,active,20,4,Healthcare,2.1,22,8,0
cust_2518,Company_2518,starter,299,2023-07-24,active,1,3,SaaS,9.6,11,7,1
cust_2519,Company_2519,starter,299,2023-09-02,active,10,1,Ecommerce,6.3,1,2,4
cust_2520,Company_2520,starter,299,2023-07-09,active,7,2,Ecommerce,2.0,26,8,0
cust_2521,Company_2521,starter,299,2023-10-31,active,8,1,SaaS,4.5,0,3,3
cust_2522,Company_2522,growth,799,2023-01-20,active,11,4,SaaS,9.3,23,7,0
cust_2523,Company_2523,growth,799,2023-08-12,active,5,2,Other,7.3,11,1,0
cust_2524,Company_2524,growth,799,2023-04-27,active,15,3,Healthcare,1.4,26,7,5
cust_2525,Company_2525,starter,299,2023-04-25,churned,22,2,Healthcare,1.6,20,5,2
cust_2526,Company_2526,pro,1999,2023-08-11,active,10,2,SaaS,4.2,8,5,0
cust_2527,Company_2527,enterprise,4999,2023-04-11,active,15,31,Healthcare,5.5,15,7,0
cust_2528,Company_2528,growth,799,2023-12-21,active,7,5,Finance,2.2,1,5,3
cust_2529,Company_2529,pro,1999,2023-08-31,active,11,1,Other,5.7,0,2,3
cust_2530,Company_2530,growth,799,2023-10-17,active,7,2,SaaS,8.9,9,4,3
cust_2531,Company_2531,starter,299,2023-05-17,active,3,2,Ecommerce,3.1,13,6,1
cust_2532,Company_2532,growth,799,2023-07-19,active,19,5,SaaS,2.1,27,5,4
cust_2533,Company_2533,starter,299,2023-04-26,active,13,2,Healthcare,5.8,1,5,5
cust_2534,Company_2534,growth,799,2023-04-12,active,17,3,SaaS,6.7,30,1,4
cust_2535,Company_2535,starter,299,2023-09-14,active,11,3,Healthcare,7.5,8,3,0
cust_2536,Company_2536,starter,299,2023-05-23,active,8,5,Other,0.7,25,1,4
cust_2537,Company_2537,pro,1999,2023-09-02,active,18,4,SaaS,3.4,27,7,5
cust_2538,Company_2538,starter,299,2023-04-24,active,15,5,Finance,3.1,14,1,3
cust_2539,Company_2539,pro,1999,2023-02-12,active,18,3,Healthcare,2.9,13,8,1
cust_2540,Company_2540,growth,799,2023-07-18,active,8,1,Finance,6.8,28,2,4
cust_2541,Company_2541,starter,299,2023-09-22,active,24,1,SaaS,1.9,15,3,4
cust_2542,Company_2542,pro,1999,2023-01-06,active,17,1,Healthcare,6.7,26,7,0
cust_2543,Company_2543,starter,299,2023-05-01,active,12,4,SaaS,3.7,1,4,5
cust_2544,Company_2544,starter,299,2023-05-17,active,14,2,Ecommerce,0.8,15,8,5
cust_2545,Company_2545,starter,299,2023-07-27,active,16,1,Other,9.4,5,3,3
cust_2546,Company_2546,growth,799,2023-09-01,active,19,1,Other,0.7,16,8,4
cust_2547,Company_2547,growth,799,2023-08-09,active,11,3,Other,8.2,1,7,3
cust_2548,Company_2548,pro,1999,2023-10-21,active,14,2,Other,7.1,27,8,3
cust_2549,Company_2549,starter,299,2023-06-11,active,21,1,Finance,5.9,4,2,5
cust_2550,Company_2550,growth,799,2023-05-15,active,21,4,SaaS,5.7,12,8,0
cust_2551,Company_2551,growth,799,2023-04-16,active,6,1,Healthcare,7.7,18,1,3
cust_2552,Company_2552,starter,299,2023-10-25,active,19,5,Other,1.3,18,3,3
cust_2553,Company_2553,starter,299,2023-03-20,active,14,2,Ecommerce,4.9,14,1,4
cust_2554,Company_2554,growth,799,2023-06-07,active,20,4,Other,3.3,0,4,5
cust_2555,Company_2555,growth,799,2023-10-02,active,22,2,SaaS,6.9,7,6,2
cust_2556,Company_2556,growth,799,2023-11-24,active,20,1,Finance,3.9,18,7,3
cust_2557,Company_2557,starter,299,2023-07-14,active,20,5,Finance,8.3,14,4,0
cust_2558,Company_2558,starter,299,2023-11-07,active,17,3,Ecommerce,5.8,16,5,5
cust_2559,Company_2559,pro,1999,2023-01-28,active,23,1,Healthcare,7.4,3,7,3
cust_2560,Company_2560,growth,799,2023-01-03,active,13,3,Ecommerce,6.9,10,1,0
cust_2561,Company_2561,starter,299,2023-05-10,active,19,2,Other,1.4,0,4,3
cust_2562,Company_2562,pro,1999,2023-02-28,active,16,5,Ecommerce,4.4,9,1,3
cust_2563,Company_2563,pro,1999,2023-04-15,active,1,5,SaaS,5.4,28,2,3
cust_2564,Company_2564,starter,299,2023-03-18,active,17,4,Other,2.2,27,5,2
cust_2565,Company_2565,pro,1999,2023-06-17,active,1,1,Healthcare,1.9,16,6,4
cust_2566,Company_2566,starter,299,2023-11-28,active,15,1,SaaS,4.5,0,7,4
cust_2567,Company_2567,growth,799,2023-11-04,active,13,2,Healthcare,4.4,4,1,4
cust_2568,Company_2568,starter,299,2023-03-10,active,1,1,Healthcare,1.0,24,3,3
cust_2569,Company_2569,starter,299,2023-05-16,active,9,3,Other,4.1,20,3,5
cust_2570,Company_2570,starter,299,2023-09-25,active,22,4,SaaS,1.3,0,5,5
cust_2571,Company_2571,enterprise,4999,2023-03-15,active,10,24,Ecommerce,4.4,0,2,1
cust_2572,Company_2572,enterprise,4999,2023-08-23,active,12,12,Other,9.1,18,8,3
cust_2573,Company_2573,pro,1999,2023-12-27,active,2,4,Healthcare,0.5,29,5,1
cust_2574,Company_2574,starter,299,2023-03-10,active,23,3,Finance,2.6,24,7,2
cust_2575,Company_2575,growth,799,2023-02-10,active,23,4,Finance,7.9,8,1,1
cust_2576,Company_2576,pro,1999,2023-12-26,active,9,5,Other,1.9,11,8,3
cust_2577,Company_2577,starter,299,2023-07-09,active,9,4,Healthcare,1.9,6,3,1
cust_2578,Company_2578,growth,799,2023-07-15,active,13,5,Other,9.7,13,5,4
cust_2579,Company_2579,starter,299,2023-07-10,active,19,4,Ecommerce,1.8,1,5,1
cust_2580,Company_2580,growth,799,2023-07-18,active,6,4,Other,6.4,0,7,3
cust_2581,Company_2581,starter,299,2023-08-21,active,19,2,Ecommerce,9.0,12,3,4
cust_2582,Company_2582,enterprise,4999,2023-11-05,active,24,14,Finance,7.6,23,8,3
cust_2583,Company_2583,growth,799,2023-08-26,active,23,5,Ecommerce,4.0,24,7,0
cust_2584,Company_2584,starter,299,2023-05-07,active,9,1,Other,9.5,25,5,4
cust_2585,Company_2585,pro,1999,2023-02-18,active,11,5,Ecommerce,9.8,19,2,1
cust_2586,Company_2586,enterprise,4999,2023-07-26,churned,1,5,Finance,3.3,20,8,3
cust_2587,Company_2587,starter,299,2023-11-12,active,24,1,Finance,7.5,21,4,0
cust_2588,Company_2588,pro,1999,2023-10-16,active,3,1,SaaS,2.4,25,8,2
cust_2589,Company_2589,starter,299,2023-11-22,active,18,1,Other,6.3,13,6,5
cust_2590,Company_2590,starter,299,2023-03-23,active,24,2,Finance,9.1,10,3,0
cust_2591,Company_2591,growth,799,2023-04-30,active,11,1,Other,9.4,13,7,4
cust_2592,Company_2592,enterprise,4999,2023-02-22,active,20,36,Other,4.3,29,1,5
cust_2593,Company_2593,enterprise,4999,2023-07-09,active,13,1,SaaS,5.0,11,4,5
cust_2594,Company_2594,enterprise,4999,2023-08-18,active,20,7,Other,4.6,10,8,1
cust_2595,Company_2595,pro,1999,2023-11-30,active,24,3,SaaS,3.4,25,5,3
cust_2596,Company_2596,starter,299,2023-12-30,active,6,1,Ecommerce,5.1,19,6,3
cust_2597,Company_2597,starter,299,2023-01-27,active,16,2,Ecommerce,1.2,11,1,1
cust_2598,Company_2598,growth,799,2023-10-22,active,22,1,Ecommerce,7.1,26,2,4
cust_2599,Company_2599,starter,299,2023-09-05,active,7,1,Ecommerce,3.3,5,5,2
cust_2600,Company_2600,starter,299,2023-08-18,active,10,1,Finance,5.2,0,8,5
cust_2601,Company_2601,enterprise,4999,2023-08-01,active,5,21,SaaS,9.3,28,1,5
cust_2602,Company_2602,pro,1999,2023-07-31,active,11,5,SaaS,8.0,20,1,5
cust_2603,Company_2603,growth,799,2023-07-02,active,3,2,Ecommerce,8.7,18,6,0
cust_2604,Company_2604,starter,299,2023-07-16,active,7,1,Other,8.2,17,6,4
cust_2605,Company_2605,starter,299,2023-06-27,active,18,1,Finance,9.0,14,5,2
cust_2606,Company_2606,pro,1999,2023-11-14,active,13,2,Other,6.8,29,7,0
cust_2607,Company_2607,growth,799,2023-08-31,churned,1,1,Other,2.8,26,1,5
cust_2608,Company_2608,starter,299,2023-06-09,active,4,1,Ecommerce,6.2,25,3,1
cust_2609,Company_2609,starter,299,2023-10-04,active,1,5,Healthcare,4.2,5,1,1
cust_2610,Company_2610,growth,799,2023-10-06,active,18,3,SaaS,6.8,17,1,1
cust_2611,Company_2611,starter,299,2023-03-22,active,20,1,Healthcare,3.2,13,4,1
cust_2612,Company_2612,pro,1999,2023-06-25,active,24,2,SaaS,9.4,19,8,2
cust_2613,Company_2613,starter,299,2023-01-11,active,17,1,Healthcare,5.1,16,8,0
cust_2614,Company_2614,growth,799,2023-01-22,active,22,5,Other,1.4,26,5,1
cust_2615,Company_2615,starter,299,2023-04-13,active,22,2,Healthcare,4.1,3,6,4
cust_2616,Company_2616,starter,299,2023-06-23,churned,18,2,Healthcare,2.8,21,2,0
cust_2617,Company_2617,growth,799,2023-07-26,active,2,4,Ecommerce,1.9,10,4,4
cust_2618,Company_2618,enterprise,4999,2023-12-14,active,1,18,Finance,7.3,9,8,5
cust_2619,Company_2619,growth,799,2023-01-30,active,18,2,Ecommerce,1.3,24,2,2
cust_2620,Company_2620,starter,299,2023-02-07,active,20,2,Other,3.1,28,8,3
cust_2621,Company_2621,enterprise,4999,2023-03-09,active,14,21,Other,4.1,0,6,1
cust_2622,Company_2622,enterprise,4999,2023-03-12,active,24,48,Other,3.4,4,6,3
cust_2623,Company_2623,pro,1999,2023-08-18,active,1,4,Other,4.3,10,1,3
cust_2624,Company_2624,starter,299,2023-07-22,active,13,1,Finance,0.9,23,2,5
cust_2625,Company_2625,growth,799,2023-05-17,active,1,5,SaaS,0.6,6,1,4
cust_2626,Company_2626,starter,299,2023-03-26,active,2,2,SaaS,1.9,4,1,4
cust_2627,Company_2627,starter,299,2023-03-22,active,23,4,Finance,5.9,22,6,1
cust_2628,Company_2628,pro,1999,2023-10-22,active,21,4,SaaS,1.0,22,7,0
cust_2629,Company_2629,starter,299,2023-08-26,active,12,4,Finance,6.8,8,5,5
cust_2630,Company_2630,growth,799,2023-03-12,active,2,5,Other,3.2,9,6,1
cust_2631,Company_2631,growth,799,2023-03-05,churned,18,5,SaaS,7.3,19,7,2
cust_2632,Company_2632,growth,799,2023-09-29,active,7,3,Finance,4.3,12,3,1
cust_2633,Company_2633,growth,799,2023-12-18,active,12,4,Other,5.2,10,7,3
cust_2634,Company_2634,starter,299,2023-07-29,active,4,2,Finance,5.6,0,8,0
cust_2635,Company_2635,starter,299,2023-11-24,active,5,4,SaaS,1.7,11,2,2
cust_2636,Company_2636,growth,799,2023-01-14,active,3,2,SaaS,1.1,7,2,3
cust_2637,Company_2637,growth,799,2023-02-18,active,11,3,Other,4.7,1,6,1
cust_2638,Company_2638,starter,299,2023-06-04,active,3,5,Finance,3.4,18,5,0
cust_2639,Company_2639,pro,1999,2023-05-16,active,24,2,SaaS,7.0,10,8,4
cust_2640,Company_2640,starter,299,2023-08-24,active,4,1,Other,6.6,17,7,3
cust_2641,Company_2641,enterprise,4999,2023-06-03,active,23,14,Healthcare,3.6,28,2,4
cust_2642,Company_2642,starter,299,2023-06-15,active,23,3,Other,4.9,17,1,2
cust_2643,Company_2643,growth,799,2023-01-26,active,6,4,Healthcare,8.1,2,5,1
