customer_id,company_name,plan,mrr,start_date,status,tenure_months,seats,industry,avg_dau,login_days_30,features_used,support_tickets,plan_encoded,churned,churn_probability,health_score,health_status
cust_2258,Company_2258,pro,1999,2023-02-26,active,17,5,Other,1.1,9,5,1,2,0,0.0517431680081433,78.5,Healthy
cust_2259,Company_2259,pro,1999,2023-12-11,churned,1,4,Ecommerce,5.9,16,8,3,2,1,0.1399117479881793,,
cust_2260,Company_2260,growth,799,2023-09-03,active,8,5,Finance,7.9,30,7,5,1,0,0.0494971321535251,71.7,At Risk
cust_2261,Company_2261,growth,799,2023-07-24,active,24,1,Other,4.6,4,4,2,1,0,0.0789368968946738,61.0,At Risk
cust_2262,Company_2262,growth,799,2023-02-27,active,20,4,Ecommerce,2.2,6,3,0,1,0,0.0960626280012368,69.0,At Risk
cust_2263,Company_2263,starter,299,2023-02-02,active,2,5,Finance,5.6,25,2,2,0,0,0.1526513534892968,54.2,At Risk
cust_2264,Company_2264,pro,1999,2023-09-19,active,19,1,SaaS,5.0,19,8,1,2,0,0.0421039287404776,93.5,Healthy
cust_2265,Company_2265,pro,1999,2023-07-28,active,19,5,Finance,6.0,16,2,5,2,0,0.0479308800028283,59.0,At Risk
cust_2266,Company_2266,starter,299,2023-12-24,churned,7,5,SaaS,1.0,28,7,3,0,1,0.2043048973143465,,
cust_2267,Company_2267,growth,799,2023-12-19,active,24,1,SaaS,0.6,29,4,5,1,0,0.0890753575602245,75.0,Healthy
cust_2268,Company_2268,starter,299,2023-06-22,active,7,2,SaaS,0.5,20,1,2,0,0,0.2283195414430575,59.6,At Risk
cust_2269,Company_2269,pro,1999,2023-05-19,active,8,2,Other,7.2,29,6,4,2,0,0.0418774207265897,71.7,At Risk
cust_2270,Company_2270,growth,799,2023-08-02,active,20,5,Other,1.1,14,7,4,1,0,0.1118503533115395,71.0,At Risk
cust_2271,Company_2271,growth,799,2023-03-25,active,15,2,Ecommerce,2.2,17,4,4,1,0,0.1030672923120945,70.5,At Risk
cust_2272,Company_2272,growth,799,2023-07-17,active,22,2,Ecommerce,8.2,13,2,4,1,0,0.0493807151156413,54.5,At Risk
cust_2273,Company_2273,starter,299,2023-02-28,active,21,4,Ecommerce,4.3,3,4,3,0,0,0.1216050598679618,54.5,At Risk
cust_2274,Company_2274,growth,799,2023-02-25,active,1,2,Ecommerce,6.8,25,3,1,1,0,0.0749931417303914,62.1,At Risk
cust_2275,Company_2275,enterprise,4999,2023-11-08,active,5,35,Other,7.4,7,6,1,3,0,0.0508947313802586,60.9,At Risk
cust_2276,Company_2276,growth,799,2023-11-04,active,24,5,Healthcare,3.6,30,1,3,1,0,0.0557029046089873,65.0,At Risk
cust_2277,Company_2277,enterprise,4999,2023-09-04,active,16,42,SaaS,4.5,20,6,4,3,0,0.0308727690453654,80.0,Healthy
cust_2278,Company_2278,starter,299,2023-11-22,active,18,3,Ecommerce,7.8,19,3,3,0,0,0.0963280029570351,73.5,At Risk
cust_2279,Company_2279,growth,799,2023-07-29,active,4,5,SaaS,3.8,18,7,4,1,0,0.0857254324090191,60.3,At Risk
cust_2280,Company_2280,pro,1999,2023-11-26,active,8,3,Finance,6.8,5,1,5,2,0,0.0518438048104422,29.2,Critical
cust_2281,Company_2281,pro,1999,2023-03-19,active,23,3,Healthcare,5.6,24,3,4,2,0,0.056322166588751,70.0,At Risk
cust_2282,Company_2282,pro,1999,2023-10-22,active,4,4,Ecommerce,3.4,16,3,2,2,0,0.0660257912809984,57.3,At Risk
cust_2283,Company_2283,starter,299,2023-11-05,active,9,1,Healthcare,7.5,28,3,4,0,0,0.0991340730001543,63.8,At Risk
cust_2284,Company_2284,pro,1999,2023-01-12,active,15,4,Ecommerce,7.8,13,7,4,2,0,0.0374185950588152,69.5,At Risk
cust_2285,Company_2285,enterprise,4999,2023-06-05,active,3,37,Other,4.3,0,1,4,3,0,0.0435342605237919,11.3,Critical
cust_2286,Company_2286,pro,1999,2023-08-23,active,10,4,Finance,5.8,21,5,3,2,0,0.0467228394861444,80.8,Healthy
cust_2287,Company_2287,starter,299,2023-09-18,active,7,5,Finance,1.6,14,4,2,0,0,0.1611946960190749,65.6,At Risk
cust_2288,Company_2288,pro,1999,2023-09-23,active,21,4,Other,5.6,17,2,3,2,0,0.046879963095955,65.5,At Risk
cust_2289,Company_2289,starter,299,2023-10-27,churned,18,3,Finance,0.6,19,3,5,0,1,0.2615711803347362,,
cust_2290,Company_2290,growth,799,2023-07-21,active,1,2,SaaS,8.4,1,3,3,1,0,0.0946564943158705,23.6,Critical
cust_2291,Company_2291,starter,299,2023-08-23,active,2,3,Other,6.2,1,1,4,0,0,0.1255672297618237,10.7,Critical
cust_2292,Company_2292,starter,299,2023-10-01,active,9,1,Ecommerce,0.5,28,4,5,0,0,0.1969339003184988,68.8,At Risk
cust_2293,Company_2293,pro,1999,2023-06-18,active,16,5,Other,2.8,19,8,2,2,0,0.0443975510753168,88.5,Healthy
cust_2294,Company_2294,pro,1999,2023-02-24,active,18,2,SaaS,1.9,30,8,2,2,0,0.0445854004510829,90.0,Healthy
cust_2295,Company_2295,enterprise,4999,2023-01-25,active,1,44,Finance,7.3,24,7,0,3,0,0.0619557935672679,77.1,Healthy
cust_2296,Company_2296,growth,799,2023-11-02,active,12,1,Finance,4.2,3,5,4,1,0,0.0937171389872709,54.5,At Risk
cust_2297,Company_2297,starter,299,2023-08-13,active,18,3,Healthcare,4.8,1,8,5,0,0,0.1262815872387487,51.5,At Risk
cust_2298,Company_2298,enterprise,4999,2023-12-01,active,4,11,Healthcare,8.8,25,1,0,3,0,0.0625463297405641,63.3,At Risk
cust_2299,Company_2299,starter,299,2023-04-15,active,14,1,SaaS,2.7,29,5,2,0,0,0.1530383625560964,90.0,Healthy
cust_2300,Company_2300,enterprise,4999,2023-05-10,active,5,3,Healthcare,5.1,21,6,3,3,0,0.0431859036622656,70.4,At Risk
cust_2301,Company_2301,growth,799,2023-07-25,active,12,1,Healthcare,1.8,24,3,0,1,0,0.1064679034735174,90.0,Healthy
cust_2302,Company_2302,starter,299,2023-06-26,active,20,4,Ecommerce,3.5,13,3,1,0,0,0.1408866193079081,74.5,At Risk
cust_2303,Company_2303,enterprise,4999,2023-04-03,active,4,22,Ecommerce,2.5,20,5,3,3,0,0.053910293419943,68.3,At Risk
cust_2304,Company_2304,pro,1999,2023-05-13,active,16,4,Finance,5.6,21,6,2,2,0,0.0463240543187044,90.0,Healthy
cust_2305,Company_2305,growth,799,2023-11-04,active,14,1,Ecommerce,5.6,10,1,3,1,0,0.0725258066011322,50.0,At Risk
cust_2306,Company_2306,pro,1999,2023-03-12,active,10,3,Ecommerce,1.5,22,1,0,2,0,0.0328888708960044,75.8,Healthy
cust_2307,Company_2307,pro,1999,2023-07-21,active,5,1,SaaS,9.3,24,8,1,2,0,0.0495452230959422,80.4,Healthy
cust_2308,Company_2308,enterprise,4999,2023-11-24,active,5,30,Healthcare,2.0,24,5,4,3,0,0.0423761316690988,65.4,At Risk
cust_2309,Company_2309,growth,799,2023-05-07,active,20,3,Finance,5.8,5,3,4,1,0,0.0769541349668771,47.5,Critical
cust_2310,Company_2310,growth,799,2023-03-29,active,22,2,Finance,1.5,3,6,3,1,0,0.1145272698467084,59.5,At Risk
cust_2311,Company_2311,starter,299,2023-02-13,churned,15,3,SaaS,5.5,20,1,2,0,1,0.2263914928772525,,
cust_2312,Company_2312,starter,299,2023-02-17,active,9,3,Finance,5.0,24,6,5,0,0,0.1370488748136005,73.8,At Risk
cust_2313,Company_2313,starter,299,2023-03-14,active,10,5,Finance,1.6,25,8,0,0,0,0.2761456697395882,95.8,Healthy
cust_2314,Company_2314,starter,299,2023-06-03,active,23,5,Healthcare,2.4,9,4,0,0,0,0.1561199459081833,78.5,Healthy
cust_2315,Company_2315,starter,299,2023-09-08,active,17,2,Ecommerce,1.7,6,7,0,0,0,0.1810563623923849,79.0,Healthy
cust_2316,Company_2316,pro,1999,2023-02-05,active,23,5,Other,9.8,13,1,4,2,0,0.037830314317779,49.5,Critical
cust_2317,Company_2317,growth,799,2023-10-01,active,6,5,SaaS,3.8,5,8,4,1,0,0.1001730145998137,45.0,Critical
cust_2318,Company_2318,growth,799,2023-01-05,active,10,4,Ecommerce,3.5,2,6,1,1,0,0.1021813349241562,63.8,At Risk
cust_2319,Company_2319,starter,299,2023-12-21,active,10,2,Finance,7.4,15,1,0,0,0,0.1019480198641653,68.3,At Risk
cust_2320,Company_2320,growth,799,2023-02-24,active,12,4,Ecommerce,3.3,27,7,3,1,0,0.087071175778732,85.0,Healthy
cust_2321,Company_2321,starter,299,2023-09-03,active,15,2,Other,8.2,18,2,2,0,0,0.1004772857621206,72.0,At Risk
cust_2322,Company_2322,starter,299,2023-07-22,active,5,5,Finance,8.9,20,7,2,0,0,0.1059343554524906,75.4,Healthy
cust_2323,Company_2323,enterprise,4999,2023-06-24,active,2,37,Other,8.0,22,1,0,3,0,0.0529026212030559,59.2,At Risk
cust_2324,Company_2324,starter,299,2023-11-01,active,18,2,Other,0.7,28,4,5,0,0,0.2265311969464826,75.0,Healthy
cust_2325,Company_2325,pro,1999,2023-03-25,active,4,5,Other,4.4,16,5,2,2,0,0.0531403137290382,67.3,At Risk
cust_2326,Company_2326,starter,299,2023-05-31,active,13,5,Other,3.3,24,8,4,0,0,0.1425445607803709,80.0,Healthy
cust_2327,Company_2327,starter,299,2023-03-29,active,18,3,Healthcare,3.6,22,6,4,0,0,0.1559167807166832,80.0,Healthy
cust_2328,Company_2328,starter,299,2023-09-23,churned,24,5,SaaS,2.2,2,8,5,0,1,0.1685556346048803,,
cust_2329,Company_2329,growth,799,2023-10-03,active,20,1,Ecommerce,3.3,17,4,5,1,0,0.0827589738582025,70.5,At Risk
cust_2330,Company_2330,growth,799,2023-08-20,active,3,3,Other,5.5,29,5,2,1,0,0.0746247381913476,71.3,At Risk
cust_2331,Company_2331,pro,1999,2023-05-17,active,7,2,Other,10.0,16,2,0,2,0,0.0469622855322748,68.6,At Risk
cust_2332,Company_2332,starter,299,2023-04-22,churned,21,5,Other,3.7,13,2,0,0,1,0.176315308954501,,
cust_2333,Company_2333,growth,799,2023-11-09,active,16,1,Finance,9.5,10,1,0,1,0,0.0696554699705174,65.0,At Risk
cust_2334,Company_2334,pro,1999,2023-11-13,active,22,5,Ecommerce,8.4,14,8,4,2,0,0.0394666389813965,71.0,At Risk
cust_2335,Company_2335,starter,299,2023-06-11,active,5,4,Healthcare,6.1,7,6,0,0,0,0.0969118145393162,65.9,At Risk
cust_2336,Company_2336,growth,799,2023-12-03,active,11,5,SaaS,7.7,14,1,5,1,0,0.0563811013461749,48.9,Critical
cust_2337,Company_2337,starter,299,2023-03-06,active,22,1,SaaS,6.0,25,2,0,0,0,0.2162260571734581,85.0,Healthy
cust_2338,Company_2338,starter,299,2023-09-30,active,5,4,Finance,1.8,27,6,2,0,0,0.1945373943351198,75.4,Healthy
cust_2339,Company_2339,starter,299,2023-08-07,active,2,5,Finance,8.4,25,2,4,0,0,0.1041560349341872,44.2,Critical
cust_2340,Company_2340,pro,1999,2023-01-22,active,10,2,Finance,2.5,14,4,3,2,0,0.0563075524903376,66.8,At Risk
cust_2341,Company_2341,starter,299,2023-06-25,active,23,5,Healthcare,2.5,24,7,1,0,0,0.2041736124837735,95.0,Healthy
cust_2342,Company_2342,enterprise,4999,2023-02-10,active,7,33,Other,4.3,7,4,2,3,0,0.0541887720316493,55.1,At Risk
cust_2343,Company_2343,starter,299,2023-11-13,active,2,3,Other,3.6,27,7,0,0,0,0.1901621056409574,79.2,Healthy
cust_2344,Company_2344,starter,299,2023-05-30,active,15,1,Finance,8.7,26,7,1,0,0,0.1274261582775963,95.0,Healthy
cust_2345,Company_2345,growth,799,2023-10-18,active,6,1,SaaS,4.1,7,7,5,1,0,0.0829226909540277,48.0,Critical
cust_2346,Company_2346,growth,799,2023-12-04,active,5,2,Healthcare,5.1,14,1,1,1,0,0.0722824784500876,51.4,At Risk
cust_2347,Company_2347,growth,799,2023-08-04,active,21,1,Finance,9.2,9,3,4,1,0,0.0595064539922232,53.5,At Risk
cust_2348,Company_2348,starter,299,2023-05-11,churned,9,4,SaaS,0.8,3,8,2,0,1,0.1699516470795995,,
cust_2349,Company_2349,growth,799,2023-04-15,active,11,3,Healthcare,8.4,1,6,0,1,0,0.0815118038135977,69.4,At Risk
cust_2350,Company_2350,starter,299,2023-12-09,active,18,2,Healthcare,9.8,0,5,1,0,0,0.135705337051445,65.0,At Risk
cust_2351,Company_2351,growth,799,2023-04-17,active,14,5,SaaS,3.0,8,5,3,1,0,0.093309758499503,67.0,At Risk
cust_2352,Company_2352,starter,299,2023-10-24,active,8,2,SaaS,6.0,18,1,3,0,0,0.1356386971912728,53.7,At Risk
cust_2353,Company_2353,growth,799,2023-05-14,active,23,5,SaaS,5.9,5,5,4,1,0,0.0805442970429131,57.5,At Risk
cust_2354,Company_2354,growth,799,2023-05-19,active,11,3,SaaS,8.6,7,6,4,1,0,0.0728311449285697,58.4,At Risk
cust_2355,Company_2355,pro,1999,2023-08-21,active,5,1,Healthcare,3.0,6,1,5,2,0,0.0762629923994817,24.4,Critical
cust_2356,Company_2356,enterprise,4999,2023-10-11,active,18,7,Healthcare,8.5,26,5,5,3,0,0.0289389544252481,80.0,Healthy
cust_2357,Company_2357,pro,1999,2023-01-18,active,7,2,Other,5.3,16,2,4,2,0,0.050617271495212,48.6,Critical
cust_2358,Company_2358,growth,799,2023-10-08,active,16,3,Other,2.6,7,4,3,1,0,0.0975652534866539,60.5,At Risk
cust_2359,Company_2359,starter,299,2023-09-01,churned,15,3,SaaS,2.7,0,1,4,0,1,0.2460828362881031,,
cust_2360,Company_2360,enterprise,4999,2023-06-28,active,7,41,Healthcare,9.7,5,3,3,3,0,0.0415465146503224,42.1,Critical
cust_2361,Company_2361,starter,299,2023-05-16,active,6,3,SaaS,6.7,5,4,0,0,0,0.0873770390324762,60.0,At Risk
cust_2362,Company_2362,growth,799,2023-12-01,active,12,2,SaaS,3.1,8,2,0,1,0,0.0793652125892687,67.0,At Risk
cust_2363,Company_2363,starter,299,2023-12-20,active,16,3,SaaS,5.9,5,5,2,0,0,0.1143203233314872,67.5,At Risk
cust_2364,Company_2364,enterprise,4999,2023-05-03,active,18,4,Other,5.1,19,5,0,3,0,0.0372213364826964,98.5,Healthy
cust_2365,Company_2365,enterprise,4999,2023-03-15,active,5,35,Healthcare,0.8,23,8,1,3,0,0.0674945863707727,80.4,Healthy
cust_2366,Company_2366,pro,1999,2023-05-11,active,19,2,Ecommerce,4.0,15,5,1,2,0,0.0444510063383727,87.5,Healthy
cust_2367,Company_2367,starter,299,2023-01-08,active,9,2,Ecommerce,4.5,3,1,0,0,0,0.1386643525218495,48.3,Critical
cust_2368,Company_2368,starter,299,2023-07-15,active,17,4,Ecommerce,1.0,0,3,4,0,0,0.1441172264159668,40.0,Critical
cust_2369,Company_2369,starter,299,2023-12-22,active,21,2,SaaS,0.8,10,4,3,0,0,0.1429637673482789,65.0,At Risk
cust_2370,Company_2370,pro,1999,2023-08-01,active,24,5,Finance,2.4,30,1,0,2,0,0.0342014026965409,80.0,Healthy
cust_2371,Company_2371,starter,299,2023-09-01,active,20,1,SaaS,5.2,4,6,4,0,0,0.1182306487826202,56.0,At Risk
cust_2372,Company_2372,enterprise,4999,2023-01-14,active,15,30,SaaS,2.3,24,1,5,3,0,0.0351726529959457,60.0,At Risk
cust_2373,Company_2373,growth,799,2023-03-24,active,3,5,Healthcare,5.9,23,8,0,1,0,0.091059044828908,81.3,Healthy
cust_2374,Company_2374,growth,799,2023-09-11,active,5,1,Finance,3.5,29,5,5,1,0,0.0865115006511292,65.4,At Risk
cust_2375,Company_2375,growth,799,2023-02-27,active,16,2,Other,8.2,30,2,3,1,0,0.0519686155263919,70.0,At Risk
cust_2376,Company_2376,pro,1999,2023-08-21,active,9,4,SaaS,9.8,4,4,2,2,0,0.0528985505682306,54.8,At Risk
cust_2377,Company_2377,starter,299,2023-03-09,active,6,1,Healthcare,0.6,10,3,1,0,0,0.1486643638640397,57.5,At Risk
cust_2378,Company_2378,enterprise,4999,2023-05-19,active,3,47,SaaS,6.0,9,8,3,3,0,0.0544797268254336,49.8,Critical
cust_2379,Company_2379,pro,1999,2023-07-12,churned,20,2,Healthcare,6.6,11,6,0,2,1,0.0734758737790332,,
cust_2380,Company_2380,starter,299,2023-03-08,active,16,4,Other,8.3,23,1,5,0,0,0.1389694811247624,60.0,At Risk
cust_2381,Company_2381,starter,299,2023-06-26,active,23,5,Finance,1.6,1,3,0,0,0,0.1442848986119149,61.5,At Risk
cust_2382,Company_2382,starter,299,2023-12-08,active,4,5,Other,9.3,2,3,3,0,0,0.1108462379704035,31.3,Critical
cust_2383,Company_2383,growth,799,2023-07-27,active,23,5,Other,8.9,8,8,4,1,0,0.0651745060302465,62.0,At Risk
cust_2384,Company_2384,growth,799,2023-09-21,active,22,2,Healthcare,4.1,1,1,4,1,0,0.0904377009267679,31.5,Critical
cust_2385,Company_2385,growth,799,2023-06-09,active,15,5,Ecommerce,4.7,21,2,4,1,0,0.0705134309752164,65.0,At Risk
cust_2386,Company_2386,starter,299,2023-01-17,active,16,5,Ecommerce,1.3,9,1,0,0,0,0.1478485795539443,63.5,At Risk
cust_2387,Company_2387,growth,799,2023-09-28,active,7,2,Ecommerce,8.0,7,5,4,1,0,0.0654170223994999,50.1,At Risk
cust_2388,Company_2388,starter,299,2023-08-12,active,9,1,Other,2.0,7,7,2,0,0,0.1346276994725012,64.3,At Risk
cust_2389,Company_2389,starter,299,2023-04-06,active,5,1,Ecommerce,1.1,5,4,5,0,0,0.1500289333398277,37.9,Critical
cust_2390,Company_2390,pro,1999,2023-12-18,active,24,1,Finance,9.1,0,4,1,2,0,0.0636072846668232,60.0,At Risk
cust_2391,Company_2391,starter,299,2023-01-11,active,1,4,Ecommerce,8.0,23,7,3,0,0,0.0914847126762178,62.1,At Risk
cust_2392,Company_2392,starter,299,2023-02-26,churned,20,5,Other,5.9,24,2,0,0,1,0.2280150386716167,,
cust_2393,Company_2393,starter,299,2023-07-27,churned,1,1,Healthcare,5.9,23,3,1,0,1,0.1725907029839722,,
cust_2394,Company_2394,starter,299,2023-09-11,active,7,5,Other,9.5,18,8,5,0,0,0.099626017164162,66.6,At Risk
cust_2395,Company_2395,pro,1999,2023-01-23,churned,13,3,Finance,5.7,26,2,4,2,1,0.0583941002129863,,
cust_2396,Company_2396,growth,799,2023-05-13,active,13,1,SaaS,9.3,26,5,5,1,0,0.0561695974127895,80.0,Healthy
cust_2397,Company_2397,starter,299,2023-08-11,active,4,2,Healthcare,1.3,3,2,2,0,0,0.1312640691929837,32.8,Critical
cust_2398,Company_2398,starter,299,2023-11-06,active,18,3,Finance,5.3,24,5,1,0,0,0.1634865727069534,95.0,Healthy
cust_2399,Company_2399,enterprise,4999,2023-04-07,active,21,43,SaaS,1.1,6,6,1,3,0,0.0393438177575338,74.0,At Risk
cust_2400,Company_2400,starter,299,2023-07-30,active,1,4,Other,6.3,8,5,4,0,0,0.0802510459931825,39.1,Critical
cust_2401,Company_2401,pro,1999,2023-05-20,active,13,2,SaaS,1.4,17,3,2,2,0,0.0522017841202055,75.5,Healthy
cust_2402,Company_2402,pro,1999,2023-01-09,active,5,5,SaaS,7.0,4,3,5,2,0,0.0651629670301945,31.4,Critical
cust_2403,Company_2403,starter,299,2023-08-17,active,20,3,SaaS,1.9,28,7,1,0,0,0.2036061027092343,95.0,Healthy
cust_2404,Company_2404,starter,299,2023-06-27,active,17,4,Finance,7.0,28,3,3,0,0,0.1025447788350533,75.0,Healthy
cust_2405,Company_2405,starter,299,2023-07-03,active,21,4,Finance,2.0,29,4,2,0,0,0.1885596180037203,85.0,Healthy
cust_2406,Company_2406,enterprise,4999,2023-01-09,active,1,11,Other,1.4,24,3,4,3,0,0.0708214796077296,47.1,Critical
cust_2407,Company_2407,pro,1999,2023-02-24,active,18,4,SaaS,6.5,25,6,2,2,0,0.0532147041510971,90.0,Healthy
cust_2408,Company_2408,growth,799,2023-05-27,active,22,4,SaaS,8.9,1,8,4,1,0,0.068669912706993,51.5,At Risk
cust_2409,Company_2409,starter,299,2023-01-29,active,9,1,SaaS,1.3,17,4,4,0,0,0.180251706047856,64.3,At Risk
cust_2410,Company_2410,starter,299,2023-02-14,churned,1,2,Ecommerce,9.8,4,7,0,0,1,0.1687153399358075,,
cust_2411,Company_2411,starter,299,2023-03-06,active,1,3,Other,7.3,0,8,5,0,0,0.1591477102331189,27.1,Critical
cust_2412,Company_2412,growth,799,2023-06-16,active,8,3,Finance,4.1,1,5,5,1,0,0.087989231634147,43.2,Critical
cust_2413,Company_2413,starter,299,2023-03-15,active,15,2,Finance,4.1,30,1,0,0,0,0.2110859929792785,80.0,Healthy
cust_2414,Company_2414,growth,799,2023-06-20,churned,8,4,Ecommerce,9.7,9,8,1,1,1,0.0651958271895723,,
cust_2415,Company_2415,starter,299,2023-06-29,active,18,1,Healthcare,10.0,17,3,1,0,0,0.1422270670251425,80.5,Healthy
cust_2416,Company_2416,enterprise,4999,2023-02-21,active,24,30,Ecommerce,4.2,0,7,3,3,0,0.0358672313134995,55.0,At Risk
cust_2417,Company_2417,pro,1999,2023-07-18,active,12,4,Ecommerce,8.6,8,2,4,2,0,0.0429093858287411,47.0,Critical
cust_2418,Company_2418,pro,1999,2023-07-29,active,18,3,Other,3.3,14,2,5,2,0,0.0468131627126701,56.0,At Risk
cust_2419,Company_2419,starter,299,2023-01-31,active,21,1,SaaS,4.4,29,2,4,0,0,0.1697069560070331,65.0,At Risk
cust_2420,Company_2420,starter,299,2023-10-17,active,16,2,Ecommerce,2.7,27,5,1,0,0,0.1799527584981269,95.0,Healthy
cust_2421,Company_2421,starter,299,2023-06-07,active,24,4,Other,1.9,3,3,0,0,0,0.1407039267832683,64.5,At Risk
cust_2422,Company_2422,starter,299,2023-11-23,active,14,5,Finance,2.1,8,3,0,0,0,0.1416229402284486,72.0,At Risk
cust_2423,Company_2423,enterprise,4999,2023-12-04,active,23,19,SaaS,7.8,3,8,1,3,0,0.0390482891596525,69.5,At Risk
cust_2424,Company_2424,growth,799,2023-02-11,active,17,2,SaaS,8.6,13,4,2,1,0,0.0704931189329938,74.5,At Risk
cust_2425,Company_2425,starter,299,2023-12-13,active,19,5,Other,8.2,23,2,4,0,0,0.1065678797280455,65.0,At Risk
cust_2426,Company_2426,growth,799,2023-10-28,active,14,4,Healthcare,3.0,24,1,2,1,0,0.0770985750254497,70.0,At Risk
cust_2427,Company_2427,pro,1999,2023-02-21,active,2,2,Finance,3.5,21,5,0,2,0,0.0546773020804104,79.2,Healthy
cust_2428,Company_2428,pro,1999,2023-04-06,active,8,1,Healthcare,1.0,19,7,0,2,0,0.0518133091773512,90.2,Healthy
cust_2429,Company_2429,pro,1999,2023-05-03,active,16,5,Healthcare,1.0,1,4,1,2,0,0.0507431638849816,61.5,At Risk
cust_2430,Company_2430,starter,299,2023-12-24,churned,7,4,Other,8.4,19,1,0,0,1,0.1356450570230867,,
cust_2431,Company_2431,starter,299,2023-05-22,active,2,2,Finance,9.2,15,2,1,0,0,0.0948829949980294,51.7,At Risk
cust_2432,Company_2432,starter,299,2023-12-20,active,16,5,Healthcare,7.7,17,7,0,0,0,0.1213811140518121,95.5,Healthy
cust_2433,Company_2433,pro,1999,2023-02-23,active,21,2,Finance,7.0,19,1,5,2,0,0.0488473710818623,58.5,At Risk
cust_2434,Company_2434,growth,799,2023-02-20,active,19,4,Other,3.6,11,1,5,1,0,0.0975997239597122,46.5,Critical
cust_2435,Company_2435,starter,299,2023-04-16,active,15,3,Other,2.1,3,1,3,0,0,0.1484521872935569,39.5,Critical
cust_2436,Company_2436,enterprise,4999,2023-10-13,active,17,29,Other,7.6,15,3,3,3,0,0.0355591285540182,67.5,At Risk
cust_2437,Company_2437,growth,799,2023-01-29,active,23,1,Healthcare,1.5,0,2,4,1,0,0.1034445264987391,35.0,Critical
cust_2438,Company_2438,growth,799,2023-03-21,active,5,5,Other,6.5,12,5,3,1,0,0.079231465094799,58.4,At Risk
cust_2439,Company_2439,growth,799,2023-03-03,active,18,3,Ecommerce,0.9,28,7,4,1,0,0.0981830430747306,80.0,Healthy
cust_2440,Company_2440,pro,1999,2023-01-04,active,6,5,SaaS,6.9,22,6,2,2,0,0.0468813557606804,77.5,Healthy
cust_2441,Company_2441,growth,799,2023-09-14,churned,2,3,Finance,2.3,24,3,1,1,1,0.1115979151903641,,
cust_2442,Company_2442,pro,1999,2023-04-06,active,6,1,Healthcare,6.1,25,7,4,2,0,0.048521781235518,67.5,At Risk
cust_2443,Company_2443,growth,799,2023-07-15,active,18,4,Finance,4.3,15,1,3,1,0,0.0666718833353925,57.5,At Risk
cust_2444,Company_2444,pro,1999,2023-12-16,active,22,4,Other,7.1,7,6,5,2,0,0.0645430616407634,60.5,At Risk
cust_2445,Company_2445,pro,1999,2023-03-14,active,3,1,Healthcare,9.0,26,3,3,2,0,0.0532497128510282,56.3,At Risk
cust_2446,Company_2446,starter,299,2023-09-03,active,1,3,SaaS,9.8,30,5,1,0,0,0.0970746435052085,72.1,At Risk
cust_2447,Company_2447,starter,299,2023-04-19,active,23,1,Other,5.6,7,3,2,0,0,0.1194992171600888,60.5,At Risk
cust_2448,Company_2448,growth,799,2023-05-30,churned,17,1,SaaS,3.4,3,7,4,1,1,0.1152832339436986,,
cust_2449,Company_2449,pro,1999,2023-02-08,active,1,2,SaaS,1.9,11,2,3,2,0,0.0779206336586061,33.6,Critical
cust_2450,Company_2450,growth,799,2023-07-06,active,23,4,Finance,4.3,25,4,1,1,0,0.0876151261004243,90.0,Healthy
cust_2451,Company_2451,growth,799,2023-11-11,active,11,5,SaaS,1.4,10,1,0,1,0,0.1053008825222113,62.9,At Risk
cust_2452,Company_2452,pro,1999,2023-05-22,active,16,2,Healthcare,5.3,25,7,0,2,0,0.0414910501189837,100.0,Healthy
cust_2453,Company_2453,starter,299,2023-05-07,active,18,1,Ecommerce,5.7,2,8,3,0,0,0.1127096037056945,58.0,At Risk
cust_2454,Company_2454,starter,299,2023-02-20,active,5,3,Other,5.2,3,6,2,0,0,0.1206947261766474,49.9,Critical
cust_2455,Company_2455,starter,299,2023-07-12,churned,21,5,Healthcare,2.0,23,7,0,0,1,0.2765175115512234,,
cust_2456,Company_2456,starter,299,2023-05-30,active,14,3,Finance,4.5,14,8,1,0,0,0.1186776756783547,86.0,Healthy
cust_2457,Company_2457,starter,299,2023-02-03,churned,15,4,Ecommerce,1.1,16,8,0,0,1,0.2688391474799632,,
cust_2458,Company_2458,starter,299,2023-05-15,active,21,2,Healthcare,6.8,1,4,0,0,0,0.091616105982221,66.5,At Risk
cust_2459,Company_2459,growth,799,2023-06-07,active,8,2,Healthcare,3.3,2,5,4,1,0,0.1083798488184026,44.7,Critical
cust_2460,Company_2460,pro,1999,2023-12-28,active,15,4,SaaS,2.0,5,6,2,2,0,0.07142501205174,67.5,At Risk
cust_2461,Company_2461,pro,1999,2023-07-21,active,22,2,Healthcare,2.3,16,5,0,2,0,0.0489770454362475,94.0,Healthy
cust_2462,Company_2462,growth,799,2023-08-08,active,9,4,Healthcare,7.0,4,8,0,1,0,0.0852114002227567,69.8,At Risk
cust_2463,Company_2463,pro,1999,2023-12-28,active,7,2,Other,9.7,12,8,3,2,0,0.0450763055175706,62.6,At Risk
cust_2464,Company_2464,growth,799,2023-07-03,active,20,5,Healthcare,7.4,26,8,4,1,0,0.0566660008659004,80.0,Healthy
cust_2465,Company_2465,starter,299,2023-12-10,churned,23,3,Other,9.2,16,7,4,0,1,0.1392243316689251,,
