customer_id,plan,mrr,industry,tenure_score,usage_score,feature_score,support_score,health_score,health_status
cust_1585,starter,299,Other,20.833333333333336,6.0,25.0,10,61.8,At Risk
cust_1050,enterprise,4999,Ecommerce,10.416666666666668,16.5,25.0,10,61.9,At Risk
cust_2823,growth,799,Ecommerce,25.0,27.0,10.0,0,62.0,At Risk
cust_497,starter,299,Healthcare,25.0,12.0,25.0,0,62.0,At Risk
cust_1822,starter,299,Ecommerce,25.0,12.0,25.0,0,62.0,At Risk
cust_878,pro,1999,Other,25.0,27.0,5.0,5,62.0,At Risk
cust_2683,starter,299,Other,25.0,12.0,10.0,15,62.0,At Risk
cust_2759,pro,1999,Ecommerce,25.0,12.0,5.0,20,62.0,At Risk
cust_1073,growth,799,Ecommerce,25.0,12.0,10.0,15,62.0,At Risk
cust_1021,pro,1999,Finance,12.5,4.5,25.0,20,62.0,At Risk
cust_1091,growth,799,Finance,25.0,12.0,25.0,0,62.0,At Risk
cust_2629,starter,299,Finance,25.0,12.0,25.0,0,62.0,At Risk
cust_1103,starter,299,Other,25.0,12.0,25.0,0,62.0,At Risk
cust_663,starter,299,Finance,25.0,12.0,20.0,5,62.0,At Risk
cust_2383,growth,799,Other,25.0,12.0,25.0,0,62.0,At Risk
cust_2659,pro,1999,Healthcare,25.0,27.0,5.0,5,62.0,At Risk
cust_2220,pro,1999,Ecommerce,25.0,12.0,25.0,0,62.0,At Risk
cust_2274,growth,799,Ecommerce,2.083333333333333,30.0,15.0,15,62.1,At Risk
cust_1471,pro,1999,Finance,2.083333333333333,30.0,10.0,20,62.1,At Risk
cust_2391,starter,299,Ecommerce,2.083333333333333,30.0,25.0,5,62.1,At Risk
cust_224,growth,799,Healthcare,2.083333333333333,30.0,25.0,5,62.1,At Risk
cust_631,pro,1999,Other,2.083333333333333,15.0,25.0,20,62.1,At Risk
cust_2048,starter,299,SaaS,2.083333333333333,30.0,25.0,5,62.1,At Risk
cust_840,pro,1999,Other,2.083333333333333,30.0,25.0,5,62.1,At Risk
cust_254,enterprise,4999,Ecommerce,16.666666666666664,10.5,25.0,10,62.2,At Risk
cust_2995,starter,299,Ecommerce,16.666666666666664,10.5,15.0,20,62.2,At Risk
cust_971,starter,299,Ecommerce,4.166666666666666,18.0,25.0,15,62.2,At Risk
cust_1254,enterprise,4999,SaaS,20.833333333333336,16.5,25.0,0,62.3,At Risk
cust_1769,starter,299,Healthcare,8.333333333333332,24.0,25.0,5,62.3,At Risk
cust_1418,enterprise,4999,Ecommerce,22.916666666666664,4.5,20.0,15,62.4,At Risk
cust_2155,pro,1999,SaaS,22.916666666666664,19.5,20.0,0,62.4,At Risk
cust_1704,pro,1999,SaaS,10.416666666666668,12.0,25.0,15,62.4,At Risk
cust_623,starter,299,SaaS,25.0,22.5,15.0,0,62.5,At Risk
cust_2934,starter,299,Healthcare,25.0,7.5,15.0,15,62.5,At Risk
cust_1925,starter,299,Healthcare,25.0,7.5,25.0,5,62.5,At Risk
cust_812,pro,1999,Finance,25.0,22.5,15.0,0,62.5,At Risk
cust_1118,enterprise,4999,SaaS,25.0,22.5,5.0,10,62.5,At Risk
cust_2541,starter,299,SaaS,25.0,22.5,15.0,0,62.5,At Risk
cust_1405,growth,799,Healthcare,25.0,22.5,15.0,0,62.5,At Risk
cust_1185,growth,799,Finance,25.0,7.5,20.0,10,62.5,At Risk
cust_2072,starter,299,Finance,25.0,22.5,15.0,0,62.5,At Risk
cust_142,growth,799,Other,12.5,30.0,5.0,15,62.5,At Risk
cust_29,enterprise,4999,Ecommerce,12.5,30.0,20.0,0,62.5,At Risk
cust_2632,growth,799,Finance,14.583333333333334,18.0,15.0,15,62.6,At Risk
cust_2463,pro,1999,Other,14.583333333333334,18.0,25.0,5,62.6,At Risk
cust_1416,starter,299,Other,16.666666666666664,21.0,10.0,15,62.7,At Risk
cust_479,growth,799,Ecommerce,16.666666666666664,6.0,25.0,15,62.7,At Risk
cust_64,starter,299,Ecommerce,4.166666666666666,28.5,15.0,15,62.7,At Risk
cust_103,pro,1999,SaaS,8.333333333333332,19.5,15.0,20,62.8,At Risk
cust_1347,growth,799,SaaS,18.75,24.0,15.0,5,62.8,At Risk
cust_396,enterprise,4999,Finance,18.75,9.0,25.0,10,62.8,At Risk
cust_510,growth,799,Healthcare,22.916666666666664,30.0,5.0,5,62.9,At Risk
cust_2451,growth,799,SaaS,22.916666666666664,15.0,5.0,20,62.9,At Risk
cust_1173,growth,799,Healthcare,22.916666666666664,30.0,10.0,0,62.9,At Risk
cust_2028,pro,1999,Other,22.916666666666664,30.0,5.0,5,62.9,At Risk
cust_2018,growth,799,Other,22.916666666666664,0.0,25.0,15,62.9,At Risk
cust_2139,pro,1999,Finance,25.0,18.0,15.0,5,63.0,At Risk
cust_2985,growth,799,Other,25.0,18.0,10.0,10,63.0,At Risk
cust_296,starter,299,Other,25.0,18.0,10.0,10,63.0,At Risk
cust_2786,growth,799,SaaS,25.0,3.0,20.0,15,63.0,At Risk
cust_1352,enterprise,4999,Finance,25.0,18.0,5.0,15,63.0,At Risk
cust_478,starter,299,Healthcare,25.0,3.0,25.0,10,63.0,At Risk
cust_1712,growth,799,Other,25.0,3.0,20.0,15,63.0,At Risk
cust_803,growth,799,Finance,25.0,18.0,15.0,5,63.0,At Risk
cust_985,enterprise,4999,Finance,12.5,25.5,25.0,0,63.0,At Risk
cust_1791,growth,799,Finance,8.333333333333332,30.0,25.0,0,63.3,At Risk
cust_849,pro,1999,Other,8.333333333333332,30.0,10.0,15,63.3,At Risk
cust_2236,starter,299,Ecommerce,20.833333333333336,22.5,20.0,0,63.3,At Risk
cust_1670,growth,799,Ecommerce,8.333333333333332,30.0,5.0,20,63.3,At Risk
cust_1463,starter,299,Finance,8.333333333333332,30.0,15.0,10,63.3,At Risk
cust_2783,starter,299,SaaS,18.75,19.5,25.0,0,63.3,At Risk
cust_2298,enterprise,4999,Healthcare,8.333333333333332,30.0,5.0,20,63.3,At Risk
cust_1445,enterprise,4999,SaaS,8.333333333333332,30.0,25.0,0,63.3,At Risk
cust_1443,starter,299,SaaS,8.333333333333332,30.0,20.0,5,63.3,At Risk
cust_338,starter,299,Healthcare,20.833333333333336,22.5,20.0,0,63.3,At Risk
cust_1388,growth,799,Ecommerce,20.833333333333336,7.5,25.0,10,63.3,At Risk
cust_425,growth,799,Ecommerce,8.333333333333332,30.0,25.0,0,63.3,At Risk
cust_435,growth,799,SaaS,8.333333333333332,30.0,25.0,0,63.3,At Risk
cust_559,pro,1999,SaaS,8.333333333333332,30.0,25.0,0,63.3,At Risk
cust_788,starter,299,Other,8.333333333333332,30.0,10.0,15,63.3,At Risk
cust_980,starter,299,SaaS,6.25,27.0,15.0,15,63.3,At Risk
cust_1617,starter,299,Other,6.25,12.0,25.0,20,63.3,At Risk
cust_1678,growth,799,Healthcare,10.416666666666668,18.0,20.0,15,63.4,At Risk
cust_2101,starter,299,SaaS,25.0,13.5,10.0,15,63.5,At Risk
cust_1012,growth,799,SaaS,25.0,13.5,25.0,0,63.5,At Risk
cust_945,growth,799,Ecommerce,25.0,13.5,25.0,0,63.5,At Risk
cust_2257,starter,299,Healthcare,25.0,13.5,5.0,20,63.5,At Risk
cust_833,starter,299,Other,25.0,13.5,25.0,0,63.5,At Risk
cust_1967,starter,299,SaaS,25.0,13.5,25.0,0,63.5,At Risk
cust_234,pro,1999,Ecommerce,25.0,28.5,10.0,0,63.5,At Risk
cust_811,starter,299,Finance,25.0,13.5,25.0,0,63.5,At Risk
cust_912,growth,799,SaaS,25.0,13.5,25.0,0,63.5,At Risk
cust_1059,pro,1999,Ecommerce,12.5,6.0,25.0,20,63.5,At Risk
cust_1546,growth,799,Healthcare,25.0,13.5,20.0,5,63.5,At Risk
cust_2386,starter,299,Ecommerce,25.0,13.5,5.0,20,63.5,At Risk
cust_2502,starter,299,Finance,12.5,6.0,25.0,20,63.5,At Risk
cust_527,starter,299,SaaS,25.0,13.5,25.0,0,63.5,At Risk
cust_1831,starter,299,Finance,25.0,28.5,10.0,0,63.5,At Risk
cust_1768,growth,799,Healthcare,14.583333333333334,9.0,25.0,15,63.6,At Risk
cust_1200,starter,299,Other,20.833333333333336,3.0,25.0,15,63.8,At Risk
cust_1251,pro,1999,Ecommerce,18.75,15.0,25.0,5,63.8,At Risk
cust_2031,starter,299,Finance,18.75,15.0,15.0,15,63.8,At Risk
cust_317,starter,299,Ecommerce,8.333333333333332,10.5,25.0,20,63.8,At Risk
cust_2569,starter,299,Other,18.75,30.0,15.0,0,63.8,At Risk
cust_2283,starter,299,Healthcare,18.75,30.0,15.0,0,63.8,At Risk
cust_2026,enterprise,4999,Healthcare,18.75,30.0,15.0,0,63.8,At Risk
cust_2640,starter,299,Other,8.333333333333332,25.5,25.0,5,63.8,At Risk
cust_2807,starter,299,Healthcare,20.833333333333336,3.0,25.0,15,63.8,At Risk
cust_1040,growth,799,SaaS,20.833333333333336,3.0,20.0,20,63.8,At Risk
cust_832,starter,299,Healthcare,18.75,0.0,25.0,20,63.8,At Risk
cust_2318,growth,799,Ecommerce,20.833333333333336,3.0,25.0,15,63.8,At Risk
cust_871,starter,299,SaaS,10.416666666666668,13.5,25.0,15,63.9,At Risk
cust_507,pro,1999,Ecommerce,25.0,9.0,25.0,5,64.0,At Risk
cust_547,enterprise,4999,Other,25.0,9.0,25.0,5,64.0,At Risk
cust_44,starter,299,Healthcare,25.0,24.0,10.0,5,64.0,At Risk
cust_577,starter,299,Ecommerce,25.0,9.0,25.0,5,64.0,At Risk
cust_2047,starter,299,Other,25.0,9.0,15.0,15,64.0,At Risk
cust_1854,growth,799,Ecommerce,25.0,24.0,15.0,0,64.0,At Risk
cust_2692,starter,299,Ecommerce,25.0,24.0,15.0,0,64.0,At Risk
cust_1547,starter,299,Other,25.0,9.0,20.0,10,64.0,At Risk
cust_2731,growth,799,Finance,25.0,9.0,25.0,5,64.0,At Risk
cust_603,starter,299,Healthcare,4.166666666666666,30.0,25.0,5,64.2,At Risk
cust_703,starter,299,Finance,4.166666666666666,30.0,25.0,5,64.2,At Risk
cust_1865,growth,799,Finance,4.166666666666666,30.0,25.0,5,64.2,At Risk
cust_940,growth,799,Finance,4.166666666666666,30.0,25.0,5,64.2,At Risk
cust_353,growth,799,Healthcare,16.666666666666664,22.5,5.0,20,64.2,At Risk
cust_2036,pro,1999,SaaS,4.166666666666666,30.0,20.0,10,64.2,At Risk
cust_1095,pro,1999,Healthcare,16.666666666666664,22.5,20.0,5,64.2,At Risk
cust_1265,starter,299,Healthcare,4.166666666666666,30.0,10.0,20,64.2,At Risk
cust_1654,starter,299,SaaS,4.166666666666666,30.0,25.0,5,64.2,At Risk
cust_2388,starter,299,Other,18.75,10.5,25.0,10,64.3,At Risk
cust_2409,starter,299,SaaS,18.75,25.5,20.0,0,64.3,At Risk
cust_2637,growth,799,Other,22.916666666666664,1.5,25.0,15,64.4,At Risk
cust_1906,growth,799,SaaS,22.916666666666664,16.5,20.0,5,64.4,At Risk
cust_218,growth,799,Other,22.916666666666664,16.5,25.0,0,64.4,At Risk
cust_306,growth,799,Ecommerce,12.5,27.0,25.0,0,64.5,At Risk
cust_320,starter,299,Ecommerce,25.0,4.5,15.0,20,64.5,At Risk
cust_1878,growth,799,Healthcare,25.0,19.5,20.0,0,64.5,At Risk
cust_192,pro,1999,Finance,25.0,4.5,20.0,15,64.5,At Risk
cust_951,starter,299,Ecommerce,25.0,19.5,10.0,10,64.5,At Risk
cust_2421,starter,299,Other,25.0,4.5,15.0,20,64.5,At Risk
cust_1296,enterprise,4999,SaaS,25.0,19.5,20.0,0,64.5,At Risk
cust_1216,growth,799,Finance,25.0,4.5,25.0,10,64.5,At Risk
cust_1697,starter,299,Ecommerce,25.0,19.5,5.0,15,64.5,At Risk
cust_2875,starter,299,SaaS,25.0,19.5,20.0,0,64.5,At Risk
cust_504,growth,799,Finance,14.583333333333334,30.0,20.0,0,64.6,At Risk
cust_920,enterprise,4999,Finance,14.583333333333334,15.0,20.0,15,64.6,At Risk
cust_2247,growth,799,Healthcare,14.583333333333334,30.0,15.0,5,64.6,At Risk
cust_529,starter,299,Finance,16.666666666666664,18.0,25.0,5,64.7,At Risk
cust_71,growth,799,SaaS,18.75,21.0,20.0,5,64.8,At Risk
cust_279,pro,1999,Other,18.75,21.0,10.0,15,64.8,At Risk
cust_1257,starter,299,Finance,18.75,21.0,15.0,10,64.8,At Risk
cust_228,pro,1999,Finance,18.75,21.0,25.0,0,64.8,At Risk
cust_1930,starter,299,Other,10.416666666666668,19.5,15.0,20,64.9,At Risk
cust_1,growth,799,Ecommerce,25.0,30.0,10.0,0,65.0,At Risk
cust_2691,growth,799,Other,25.0,30.0,10.0,0,65.0,At Risk
cust_416,starter,299,SaaS,25.0,30.0,10.0,0,65.0,At Risk
cust_2350,starter,299,Healthcare,25.0,0.0,25.0,15,65.0,At Risk
cust_2598,growth,799,Ecommerce,25.0,30.0,10.0,0,65.0,At Risk
cust_2936,growth,799,Ecommerce,25.0,30.0,5.0,5,65.0,At Risk
cust_2756,starter,299,Finance,25.0,0.0,25.0,15,65.0,At Risk
cust_148,growth,799,Finance,25.0,0.0,25.0,15,65.0,At Risk
cust_2061,starter,299,Ecommerce,25.0,30.0,10.0,0,65.0,At Risk
cust_2086,enterprise,4999,Finance,25.0,15.0,20.0,5,65.0,At Risk
cust_1902,starter,299,SaaS,25.0,30.0,10.0,0,65.0,At Risk
cust_893,starter,299,Other,25.0,30.0,10.0,0,65.0,At Risk
cust_2977,pro,1999,Finance,25.0,30.0,10.0,0,65.0,At Risk
cust_2225,starter,299,Ecommerce,25.0,0.0,20.0,20,65.0,At Risk
cust_2006,starter,299,SaaS,25.0,30.0,5.0,5,65.0,At Risk
cust_1676,growth,799,Other,25.0,0.0,25.0,15,65.0,At Risk
cust_1570,pro,1999,Healthcare,25.0,30.0,5.0,5,65.0,At Risk
cust_325,growth,799,SaaS,25.0,0.0,25.0,15,65.0,At Risk
cust_906,pro,1999,Other,25.0,30.0,10.0,0,65.0,At Risk
cust_2624,starter,299,Finance,25.0,30.0,10.0,0,65.0,At Risk
cust_834,growth,799,SaaS,25.0,0.0,20.0,20,65.0,At Risk
cust_2142,growth,799,Other,25.0,30.0,10.0,0,65.0,At Risk
cust_2136,growth,799,Healthcare,25.0,30.0,5.0,5,65.0,At Risk
cust_2035,starter,299,Other,25.0,30.0,10.0,0,65.0,At Risk
cust_2419,starter,299,SaaS,25.0,30.0,10.0,0,65.0,At Risk
cust_914,starter,299,SaaS,25.0,30.0,5.0,5,65.0,At Risk
cust_935,pro,1999,Healthcare,25.0,30.0,5.0,5,65.0,At Risk
cust_2425,starter,299,Other,25.0,30.0,10.0,0,65.0,At Risk
cust_354,starter,299,Ecommerce,25.0,30.0,5.0,5,65.0,At Risk
cust_2385,growth,799,Ecommerce,25.0,30.0,10.0,0,65.0,At Risk
cust_2369,starter,299,SaaS,25.0,15.0,20.0,5,65.0,At Risk
cust_984,starter,299,Healthcare,25.0,30.0,10.0,0,65.0,At Risk
cust_2621,enterprise,4999,Other,25.0,0.0,25.0,15,65.0,At Risk
cust_992,starter,299,SaaS,25.0,30.0,5.0,5,65.0,At Risk
cust_1058,enterprise,4999,Healthcare,25.0,30.0,10.0,0,65.0,At Risk
cust_2276,growth,799,Healthcare,25.0,30.0,5.0,5,65.0,At Risk
cust_1096,starter,299,SaaS,25.0,0.0,20.0,20,65.0,At Risk
cust_2808,starter,299,SaaS,25.0,30.0,5.0,5,65.0,At Risk
cust_1101,growth,799,Healthcare,25.0,15.0,25.0,0,65.0,At Risk
cust_91,enterprise,4999,Healthcare,25.0,15.0,25.0,0,65.0,At Risk
cust_1110,growth,799,SaaS,25.0,30.0,10.0,0,65.0,At Risk
cust_1116,starter,299,Healthcare,25.0,15.0,15.0,10,65.0,At Risk
cust_1123,starter,299,Healthcare,25.0,15.0,25.0,0,65.0,At Risk
cust_521,pro,1999,Other,25.0,30.0,10.0,0,65.0,At Risk
cust_1211,starter,299,Finance,25.0,30.0,5.0,5,65.0,At Risk
cust_358,growth,799,Ecommerce,25.0,15.0,25.0,0,65.0,At Risk
cust_2896,starter,299,Other,25.0,0.0,20.0,20,65.0,At Risk
cust_1360,starter,299,Other,25.0,30.0,10.0,0,65.0,At Risk
cust_483,starter,299,Finance,25.0,30.0,10.0,0,65.0,At Risk
cust_2777,starter,299,SaaS,25.0,0.0,25.0,15,65.0,At Risk
cust_2560,growth,799,Ecommerce,25.0,15.0,5.0,20,65.0,At Risk
cust_1558,growth,799,Ecommerce,25.0,15.0,25.0,0,65.0,At Risk
cust_2826,growth,799,Finance,25.0,30.0,5.0,5,65.0,At Risk
cust_1363,starter,299,SaaS,25.0,30.0,10.0,0,65.0,At Risk
cust_1365,growth,799,Finance,25.0,30.0,10.0,0,65.0,At Risk
cust_1863,enterprise,4999,Finance,25.0,30.0,10.0,0,65.0,At Risk
cust_2899,starter,299,SaaS,25.0,0.0,25.0,15,65.0,At Risk
cust_391,starter,299,Healthcare,25.0,30.0,10.0,0,65.0,At Risk
cust_2639,pro,1999,SaaS,25.0,15.0,25.0,0,65.0,At Risk
cust_2641,enterprise,4999,Healthcare,25.0,30.0,10.0,0,65.0,At Risk
cust_800,starter,299,Ecommerce,25.0,0.0,20.0,20,65.0,At Risk
cust_2333,growth,799,Finance,25.0,15.0,5.0,20,65.0,At Risk
cust_2604,starter,299,Other,14.583333333333334,25.5,25.0,0,65.1,At Risk
cust_1248,pro,1999,Finance,2.083333333333333,18.0,25.0,20,65.1,At Risk
cust_90,pro,1999,Healthcare,4.166666666666666,21.0,25.0,15,65.2,At Risk
cust_968,starter,299,Ecommerce,16.666666666666664,13.5,20.0,15,65.2,At Risk
cust_145,growth,799,SaaS,16.666666666666664,13.5,20.0,15,65.2,At Risk
cust_2956,enterprise,4999,Healthcare,16.666666666666664,28.5,20.0,0,65.2,At Risk
cust_1285,growth,799,SaaS,6.25,24.0,25.0,10,65.3,At Risk
cust_2576,pro,1999,Other,18.75,16.5,25.0,5,65.3,At Risk
cust_866,growth,799,Healthcare,6.25,24.0,25.0,10,65.3,At Risk
cust_194,pro,1999,Other,20.833333333333336,19.5,10.0,15,65.3,At Risk
cust_649,enterprise,4999,Finance,10.416666666666668,30.0,5.0,20,65.4,At Risk
cust_1647,growth,799,SaaS,10.416666666666668,30.0,20.0,5,65.4,At Risk
cust_2467,growth,799,Healthcare,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_2472,starter,299,SaaS,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_2188,pro,1999,Other,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_2308,enterprise,4999,Healthcare,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_1327,pro,1999,Healthcare,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_697,starter,299,Healthcare,10.416666666666668,30.0,5.0,20,65.4,At Risk
cust_157,growth,799,SaaS,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_2506,pro,1999,Other,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_1920,growth,799,Healthcare,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_2374,growth,799,Finance,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_1097,starter,299,Finance,10.416666666666668,30.0,15.0,10,65.4,At Risk
cust_1358,starter,299,Finance,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_1145,starter,299,Healthcare,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_2733,pro,1999,SaaS,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_1999,starter,299,Healthcare,10.416666666666668,30.0,25.0,0,65.4,At Risk
cust_1770,growth,799,Ecommerce,10.416666666666668,30.0,20.0,5,65.4,At Risk
cust_655,starter,299,Healthcare,25.0,10.5,25.0,5,65.5,At Risk
cust_247,starter,299,Finance,25.0,25.5,15.0,0,65.5,At Risk
cust_2090,starter,299,Other,25.0,10.5,10.0,20,65.5,At Risk
cust_2642,starter,299,Other,25.0,25.5,5.0,10,65.5,At Risk
cust_686,starter,299,Ecommerce,25.0,10.5,10.0,20,65.5,At Risk
cust_769,growth,799,Other,25.0,25.5,15.0,0,65.5,At Risk
cust_340,starter,299,SaaS,25.0,10.5,25.0,5,65.5,At Risk
cust_413,enterprise,4999,Healthcare,25.0,10.5,15.0,15,65.5,At Risk
cust_1675,starter,299,Healthcare,25.0,10.5,10.0,20,65.5,At Risk
cust_2288,pro,1999,Other,25.0,25.5,10.0,5,65.5,At Risk
cust_1500,growth,799,SaaS,25.0,25.5,5.0,10,65.5,At Risk
cust_2170,starter,299,Finance,25.0,10.5,25.0,5,65.5,At Risk
cust_1785,enterprise,4999,SaaS,25.0,10.5,10.0,20,65.5,At Risk
cust_2287,starter,299,Finance,14.583333333333334,21.0,20.0,10,65.6,At Risk
cust_2772,starter,299,Healthcare,14.583333333333334,6.0,25.0,20,65.6,At Risk
cust_1178,starter,299,Healthcare,16.666666666666664,24.0,20.0,5,65.7,At Risk
cust_2833,starter,299,Ecommerce,16.666666666666664,24.0,5.0,20,65.7,At Risk
cust_2894,starter,299,Other,16.666666666666664,24.0,15.0,10,65.7,At Risk
cust_544,starter,299,Finance,20.833333333333336,30.0,5.0,10,65.8,At Risk
cust_421,growth,799,SaaS,20.833333333333336,30.0,5.0,10,65.8,At Risk
cust_2957,pro,1999,Other,20.833333333333336,30.0,5.0,10,65.8,At Risk
cust_2871,starter,299,Other,20.833333333333336,30.0,5.0,10,65.8,At Risk
cust_2229,pro,1999,Ecommerce,18.75,12.0,15.0,20,65.8,At Risk
cust_859,growth,799,Finance,20.833333333333336,30.0,15.0,0,65.8,At Risk
cust_2531,starter,299,Ecommerce,6.25,19.5,25.0,15,65.8,At Risk
cust_1148,starter,299,Healthcare,20.833333333333336,30.0,5.0,10,65.8,At Risk
cust_2206,enterprise,4999,Ecommerce,18.75,12.0,25.0,10,65.8,At Risk
cust_207,starter,299,Finance,20.833333333333336,30.0,10.0,5,65.8,At Risk
cust_1318,starter,299,SaaS,20.833333333333336,15.0,10.0,20,65.8,At Risk
cust_669,enterprise,4999,Finance,22.916666666666664,18.0,25.0,0,65.9,At Risk
cust_2897,starter,299,Ecommerce,22.916666666666664,18.0,25.0,0,65.9,At Risk
cust_2335,starter,299,Healthcare,10.416666666666668,10.5,25.0,20,65.9,At Risk
cust_2115,enterprise,4999,SaaS,25.0,6.0,25.0,10,66.0,At Risk
cust_2877,pro,1999,Other,25.0,6.0,25.0,10,66.0,At Risk
cust_1038,enterprise,4999,Other,25.0,21.0,15.0,5,66.0,At Risk
cust_1420,growth,799,Ecommerce,12.5,28.5,15.0,10,66.0,At Risk
cust_129,starter,299,Other,25.0,21.0,20.0,0,66.0,At Risk
cust_2703,growth,799,Healthcare,25.0,21.0,10.0,10,66.0,At Risk
cust_2711,starter,299,Finance,25.0,21.0,5.0,15,66.0,At Risk
cust_930,growth,799,Other,16.666666666666664,19.5,25.0,5,66.2,At Risk
cust_1508,starter,299,Finance,16.666666666666664,4.5,25.0,20,66.2,At Risk
cust_5,starter,299,Finance,6.25,30.0,10.0,20,66.3,At Risk
cust_1574,pro,1999,SaaS,18.75,22.5,25.0,0,66.3,At Risk
cust_2918,starter,299,Ecommerce,18.75,22.5,15.0,10,66.3,At Risk
cust_1819,starter,299,Ecommerce,20.833333333333336,10.5,25.0,10,66.3,At Risk
cust_195,enterprise,4999,Other,6.25,30.0,15.0,15,66.3,At Risk
cust_2852,pro,1999,Ecommerce,6.25,30.0,25.0,5,66.3,At Risk
cust_1506,starter,299,Healthcare,8.333333333333332,18.0,25.0,15,66.3,At Risk
cust_2112,starter,299,SaaS,10.416666666666668,21.0,20.0,15,66.4,At Risk
cust_78,growth,799,Ecommerce,25.0,16.5,15.0,10,66.5,At Risk
cust_1366,pro,1999,Finance,25.0,16.5,10.0,15,66.5,At Risk
cust_717,growth,799,Finance,25.0,16.5,10.0,15,66.5,At Risk
cust_1355,growth,799,Ecommerce,12.5,9.0,25.0,20,66.5,At Risk
cust_2473,pro,1999,SaaS,25.0,1.5,25.0,15,66.5,At Risk
cust_713,pro,1999,SaaS,25.0,16.5,25.0,0,66.5,At Risk
cust_1882,pro,1999,Ecommerce,25.0,16.5,25.0,0,66.5,At Risk
cust_2579,starter,299,Ecommerce,25.0,1.5,25.0,15,66.5,At Risk
cust_865,growth,799,Healthcare,25.0,1.5,25.0,15,66.5,At Risk
cust_986,starter,299,Other,25.0,16.5,15.0,10,66.5,At Risk
cust_1442,starter,299,Ecommerce,12.5,9.0,25.0,20,66.5,At Risk
cust_2458,starter,299,Healthcare,25.0,1.5,20.0,20,66.5,At Risk
cust_2662,growth,799,Other,14.583333333333334,27.0,25.0,0,66.6,At Risk
cust_2394,starter,299,Other,14.583333333333334,27.0,25.0,0,66.6,At Risk
cust_404,starter,299,Healthcare,16.666666666666664,15.0,25.0,10,66.7,At Risk
cust_2898,growth,799,Finance,16.666666666666664,30.0,5.0,15,66.7,At Risk
cust_2340,pro,1999,Finance,20.833333333333336,21.0,20.0,5,66.8,At Risk
cust_2479,growth,799,Ecommerce,20.833333333333336,21.0,15.0,10,66.8,At Risk
cust_1035,pro,1999,Finance,8.333333333333332,28.5,10.0,20,66.8,At Risk
cust_1586,pro,1999,SaaS,10.416666666666668,16.5,25.0,15,66.9,At Risk
cust_789,growth,799,Ecommerce,22.916666666666664,9.0,15.0,20,66.9,At Risk
cust_1663,growth,799,Ecommerce,10.416666666666668,16.5,25.0,15,66.9,At Risk
cust_1161,starter,299,Finance,22.916666666666664,9.0,25.0,10,66.9,At Risk
cust_2117,starter,299,SaaS,12.5,19.5,15.0,20,67.0,At Risk
cust_2842,starter,299,SaaS,25.0,27.0,15.0,0,67.0,At Risk
cust_2480,enterprise,4999,Healthcare,25.0,12.0,25.0,5,67.0,At Risk
cust_740,growth,799,Finance,25.0,27.0,5.0,10,67.0,At Risk
cust_1029,growth,799,Healthcare,25.0,12.0,25.0,5,67.0,At Risk
cust_400,growth,799,Healthcare,25.0,12.0,25.0,5,67.0,At Risk
cust_2351,growth,799,SaaS,25.0,12.0,25.0,5,67.0,At Risk
cust_955,starter,299,Ecommerce,25.0,12.0,15.0,15,67.0,At Risk
cust_1225,pro,1999,SaaS,25.0,12.0,10.0,20,67.0,At Risk
cust_2362,growth,799,SaaS,25.0,12.0,10.0,20,67.0,At Risk
cust_1988,enterprise,4999,Finance,12.5,19.5,25.0,10,67.0,At Risk
cust_231,starter,299,Finance,25.0,27.0,5.0,10,67.0,At Risk
cust_2840,growth,799,Healthcare,2.083333333333333,30.0,15.0,20,67.1,At Risk
cust_538,starter,299,Healthcare,2.083333333333333,30.0,25.0,10,67.1,At Risk
cust_1180,pro,1999,Finance,2.083333333333333,30.0,25.0,10,67.1,At Risk
cust_1916,growth,799,SaaS,2.083333333333333,30.0,25.0,10,67.1,At Risk
cust_324,growth,799,Ecommerce,2.083333333333333,30.0,25.0,10,67.1,At Risk
cust_754,enterprise,4999,Ecommerce,2.083333333333333,30.0,25.0,10,67.1,At Risk
cust_2481,enterprise,4999,SaaS,2.083333333333333,30.0,25.0,10,67.1,At Risk
cust_816,pro,1999,Other,14.583333333333334,7.5,25.0,20,67.1,At Risk
cust_1289,pro,1999,Other,2.083333333333333,30.0,15.0,20,67.1,At Risk
cust_2209,starter,299,Healthcare,2.083333333333333,30.0,15.0,20,67.1,At Risk
cust_1960,starter,299,Healthcare,2.083333333333333,30.0,25.0,10,67.1,At Risk
cust_1772,growth,799,Ecommerce,14.583333333333334,7.5,25.0,20,67.1,At Risk
cust_1875,starter,299,SaaS,16.666666666666664,25.5,10.0,15,67.2,At Risk
cust_351,starter,299,Healthcare,4.166666666666666,18.0,25.0,20,67.2,At Risk
